wanted,position,positionid,from,start,end
Q7703417,member of the Georgia State Senate,Q20065663,Q50277125,2007-01-08,2009-01-12
Q7811861,member of the Washington House of Representatives,Q17598395,Q7358242,2007-01-08,
Q92539723,member of the State Senate of Washington,Q20065405,Q16729857,2007-01-08,2021-11-22
Q4878849,member of the State Senate of Minnesota,Q21363942,Q7822823,2007-01-03,2019-01-03
Q6377552,member of the Minnesota House of Representatives,Q17505193,Q6372424,2007-01-03,2011-01-03
Q6788611,member of the Minnesota House of Representatives,Q17505193,Q5389200,2007-01-03,2019-01-08
Q6899989,member of the Montana House of Representatives,Q17496847,Q5310296,2007-01-03,2015-01-05
Q7352599,member of the State Senate of Wisconsin,Q17602055,Q6175002,2007-01-03,2011-01-03
Q7613003,member of the State Senate of Minnesota,Q21363942,Q7364065,2007-01-03,2013-01-08
Q7660915,member of the New York State Assembly,Q20058770,Q4964971,2007-01-03,2017-12-06
Q99439720,member of the Montana House of Representatives,Q17496847,Q6766760,2007-01-03,2015-01-05
Q4769335,Ohio state representative,Q17502533,Q7416801,2007-01-02,2014-12-31
Q4859350,Ohio state representative,Q17502533,Q7922242,2007-01-02,2014-12-31
Q5080186,member of the Pennsylvania State Senate,Q18199902,Q6557798,2007-01-02,
Q6254043,Ohio state representative,Q17502533,Q6788825,2007-01-02,2014-12-31
Q6755492,member of the State Senate of Ohio,Q20065429,Q5036225,2007-01-02,2016-12-31
Q7356412,member of the Pennsylvania House of Representatives,Q14616716,Q6836704,2007-01-02,2015-01-06
Q13562495,member of the Utah House of Representatives,Q18810381,Q16224748,2007-01-01,2018-06-07
Q4932643,member of the State Senate of Ohio,Q20065429,Q6222319,2007-01-01,2008-12-31
Q6218348,member of the Wisconsin State Assembly,Q18526160,Q5526040,2007-01-01,
Q6246699,member of the State Senate of New York,Q18691526,Q4757702,2007-01-01,
Q7026238,member of the State Senate of New York,Q18691526,Q4755286,2007-01-01,
Q7299013,member of the State Senate of New York,Q18691526,Q6283596,2007-01-01,
Q7358437,member of the Michigan House of Representatives,Q18654736,Q6390215,2007-01-01,2012-12-31
Q7815744,member of the Montana House of Representatives,Q17496847,Q1208992,2007-01-01,2013-01-07
Q4964973,member of the Georgia State Senate,Q20065663,Q16241199,2007-01,
Q5362896,Rhode Island state senator,Q19397347,Q16186373,2007-01,
Q6195885,member of the State Senate of Nebraska,Q20065395,Q4953782,2007-01,2015-01
Q7437345,member of the Missouri House of Representatives,Q18131809,Q27064117,2007-01,2009-01
Q7819715,member of the State Senate of South Carolina,Q18676729,Q4648398,2007-01,
Q18385524,member of the State Senate of North Dakota,Q21366730,Q87758049,2007,
Q6112244,Deputy National Security Advisor,Q5261055,Q382314,2007,2008
Q6174287,member of the Oregon House of Representatives,Q19360415,Q5495253,2007,2008
Q6217701,member of the State Senate of Maryland,Q20064926,Q6142419,2007,
Q6963092,Secretary of State of Alabama,Q7444359,Q4897461,2007,2013-07-31
Q7408373,member of the Georgia State Senate,Q20065663,Q6962204,2007,
Q7437371,Member of the North Carolina Senate,Q19727887,Q13562444,2007,2012
Q98785874,member of the State Senate of Indiana,Q19362907,Q6170315,2006-12-12,
Q5044443,member of the California State Assembly,Q18180908,Q4773294,2006-12-06,2012-11-30
Q91681139,Member of the Mississippi Senate,Q18195558,Q66818548,2006-12-06,
Q1677280,member of the California State Assembly,Q18180908,Q6397820,2006-12-04,2010-12-06
Q7519720,member of the California State Assembly,Q18180908,Q4766893,2006-12-04,2010-11-30
Q17722024,member of the State Senate of Illinois,Q20058778,Q5229124,2006-12-03,
Q108990895,member of the State Senate of West Virginia,Q21368444,Q7364434,2006-12-01,
Q84309134,Member of the Idaho House of Representatives,Q17546641,Q7615325,2006-12-01,2012-12-01
Q98599146,member of the Florida House of Representatives,Q18342844,Q5334959,2006-11-21,2012-11-20
Q16019785,member of the State Senate of Alabama,Q20058764,Q4799880,2006-11-08,
Q58755360,representative of the Delaware House of Representatives,Q22679266,Q16107012,2006-11-08,
Q16017315,Member of the North Carolina House of Representatives,Q18089655,Q5218878,2006-11-02,2009-05-19
Q29067956,member of the Illinois House of Representatives,Q17495450,Q6192633,2006-07-05,2015-01-06
Q1239027,ambassador to Moldova,Q7889341,Q26923856,2006-05-30,2008-06-25
Q7933744,member of the State Senate of Michigan,Q18675883,Q5607720,2006-03-21,2015-01-01
Q5326442,ambassador to Finland,Q7889300,Q6763644,2006-03-09,2008-03-28
Q7787417,member of the New York State Assembly,Q20058770,Q7183261,2006-03-01,2012-12-31
Q4910201,member of the State Senate of Virginia,Q18604340,Q2045787,2006-02-01,2014-01-11
Q7298763,Under Secretary of the Army,Q7892254,Q1170156,2006-02,2007-07
Q2903126,member of the State Senate of Virginia,Q18604340,Q7384305,2006-01-11,
Q6194639,member of the Virginia House of Delegates,Q20065408,Q5240722,2006-01-11,2010-01-13
Q7933002,member of the Virginia House of Delegates,Q20065408,Q6178602,2006-01-11,2017-01-13
Q20675852,member of the State Senate of Indiana,Q19362907,Q7634081,2006,2010
Q55138346,member of the State Senate of Indiana,Q19362907,Q5606383,2006,
Q56600196,member of the State Senate of Tennessee,Q18534307,Q7308889,2006,2019
Q5387414,ambassador to Turkey,Q7889393,Q7369716,2005-12-08,2008-08-09
Q6385745,member of the Oregon House of Representatives,Q19360415,Q7421633,2005-12-02,2015-01
Q107510807,Member of the Kansas House of Representatives,Q17487134,Q7859620,2005-10-28,2009-01-12
Q20676837,member of the State Senate of Indiana,Q19362907,Q7914739,2005-09-26,
Q3894653,ambassador to Georgia,Q1837644,Q500486,2005-08-23,2009-09-09
Q14915602,member of the Pennsylvania State Senate,Q18199902,Q7976160,2005-06-14,
Q21552245,ambassador to the United Arab Emirates,Q7889420,Q6836763,2005-02-07,2008-01-19
Q7609865,ambassador to Kyrgyzstan,Q267742,Q6762913,2005-02-04,2008-02-04
Q5082647,member of the State Senate of Alabama,Q20058764,Q4935578,2005-01-26,
Q27919904,member of the South Carolina House of Representatives,Q19754409,Q11668,2005-01-11,2011-01-11
Q108262294,member of the Washington House of Representatives,Q17598395,Q7144053,2005-01-10,
Q13562514,member of the Washington House of Representatives,Q17598395,Q4932718,2005-01-10,2013-01-14
Q27063211,member of the State Senate of Iowa,Q18707052,Q4954380,2005-01-10,
Q27087837,member of the State Senate of Kansas,Q19617175,Q6848378,2005-01-10,
Q30611837,Member of the Kansas House of Representatives,Q17487134,Q7348144,2005-01-10,2011-01-10
Q59660891,member of the Georgia State Senate,Q20065663,Q53870663,2005-01-10,
Q6499387,member of the Washington House of Representatives,Q17598395,Q6491149,2005-01-10,
Q7358834,Member of the Kansas House of Representatives,Q17487134,Q7816123,2005-01-10,2011-01-10
Q7344715,member of the State Senate of Connecticut,Q19831739,Q16213499,2005-01-07,
Q19276655,member of the State Senate of Kentucky,Q20066070,Q48528029,2005-01-04,
Q5364745,member of the Pennsylvania House of Representatives,Q14616716,Q6289368,2005-01-04,2012-01-03
Q7944607,member of the State Senate of Puerto Rico,Q20066337,Q1147285,2005-01-04,2009-01-02
Q16149887,member of the Wisconsin State Assembly,Q18526160,Q6204832,2005-01-03,2021-01-04
Q5334995,Ohio state representative,Q17502533,Q6391264,2005-01-03,2012-12-31
Q7331680,member of the Montana House of Representatives,Q17496847,Q7816804,2005-01-03,2013-01-07
Q7803572,Ohio state representative,Q17502533,Q6788570,2005-01-03,2010-01-19
Q20657135,member of the State Senate of New York,Q18691526,Q5271567,2005-01-01,
Q5213623,Secretary of State of Maine,Q7444375,Q6790437,2005-01-01,2011-01-07
Q5540122,member of the New York State Assembly,Q20058770,Q7817095,2005-01-01,2010-12-31
Q7341290,Member of the North Carolina Senate,Q19727887,Q3956848,2005-01-01,2008-05-27
Q62543058,member of the State Senate of Arizona,Q21360913,Q7301883,2005-01,2011-01
Q7320854,Rhode Island state senator,Q19397347,Q16195552,2005-01,
Q23682452,member of the State Senate of New Mexico,Q20658713,Q6184215,2005,
Q7144115,member of the California State Assembly,Q18180908,Q2347916,2004-12-06,2010-12-06
Q28407926,member of the State Senate of New Hampshire,Q19264592,Q24053,2004-12-01,2010-12-01
Q6184101,Member of the West Virginia House of Delegates,Q19772501,Q7383194,2004-12-01,2012-11-30
Q7328740,member of the Maine House of Representatives,Q18713970,Q18157544,2004-12-01,2012-12-05
Q5525763,member of the State Senate of Maine,Q18342769,Q8007805,2004-12,2012-12
Q500713,ambassador to Chile,Q7889280,Q5180673,2004-09-09,2007-09-09
Q7788142,ambassador to South Korea,Q7889322,Q494953,2004-09-01,2005-04-08
Q2400022,member of the State Senate of Texas,Q18565274,Q6385421,2004-03-02,
Q7613363,Member of the North Carolina Senate,Q19727887,Q6776263,2004-02,2014-03-06
Q5294035,Member of the Kansas House of Representatives,Q17487134,Q7086461,2004-01-26,2009-01-03
Q16018840,member of the State Senate of Virginia,Q18604340,Q2114663,2004-01-14,
Q20708098,Member of the Mississippi Senate,Q18195558,Q6386633,2004,2016
Q5135408,member of the Louisiana House of Representatives,Q17355090,Q4936553,2004,2012
Q5343394,member of the Pennsylvania State Senate,Q18199902,Q6235731,2003-11-24,
Q1215367,ambassador to Hungary,Q7889311,Q614310,2003-10-06,2006-08-04
Q6241154,Member of the State Senate of New Jersey,Q19385767,Q5539660,2003-05-28,2004-01-13
Q16195296,member of the Wisconsin State Assembly,Q18526160,Q6522187,2003-04-30,2005-01-03
Q6217699,Member of the North Carolina Senate,Q19727887,Q261003,2003-01-29,2009-01-03
Q24037254,member of the Alaska House of Representatives,Q26265831,Q4933215,2003-01-20,2020-05-25
Q5042721,member of the State Senate of Texas,Q18565274,Q6299989,2003-01-14,
Q5180927,member of the Texas House of Representatives,Q18604553,Q6491197,2003-01-14,2013-01-08
Q6848076,member of the State Senate of Texas,Q18565274,Q6152586,2003-01-14,
Q19879145,member of the Georgia House of Representatives,Q17548315,Q65555452,2003-01-13,2005-01-10
Q31401500,member of the Georgia State Senate,Q20065663,Q7369665,2003-01-13,2005-01-10
Q7225782,member of the Iowa House of Representatives,Q17486706,Q7340213,2003-01-13,2007-01-08
Q5359952,member of the State Senate of Illinois,Q20058778,Q6791806,2003-01-08,
Q7349492,member of the State Senate of Illinois,Q20058778,Q6776522,2003-01-08,2013-01-09
Q881146,member of the State Senate of Vermont,Q20065418,Q54614076,2003-01-08,
Q7490142,member of the Minnesota House of Representatives,Q17505193,Q5259207,2003-01-07,2017-01-02
Q4909636,Secretary of State of California,Q7024182,Q6397491,2003-01-06,2005-03-04
Q6551667,member of the State Senate of Ohio,Q20065429,Q7702134,2003-01-06,2010-12-31
Q16091305,member of the Wisconsin State Assembly,Q18526160,Q6372329,2003-01-05,2013-01-07
Q4963227,member of the State Senate of Wisconsin,Q17602055,Q7803284,2003-01-03,
Q4980097,Ohio state representative,Q17502533,Q6831505,2003-01-03,2010-12-31
Q5216876,member of the State Senate of Illinois,Q20058778,Q5292744,2003-01-03,
Q5389224,Ohio state representative,Q17502533,Q16185517,2003-01-03,2008-11-18
Q6225123,Ohio state representative,Q17502533,Q5136914,2003-01-03,2010-12-31
Q1161808,member of the State Senate of Kentucky,Q20066070,Q17388828,2003-01-02,
Q100304338,member of the New York State Assembly,Q20058770,Q7493559,2003-01-01,2012-12-31
Q18619506,member of the State Senate of New York,Q18691526,Q4898893,2003-01-01,2020-12-31
Q48731884,member of the Oregon House of Representatives,Q19360415,Q5258899,2003-01-01,2015-01-01
Q5040439,member of the State Senate of New York,Q18691526,Q6397202,2003-01-01,
Q6072017,member of the Michigan House of Representatives,Q18654736,Q18687827,2003-01-01,2008-12-31
Q16189060,Rhode Island state senator,Q19397347,Q16187077,2003-01,
Q2273048,Rhode Island state senator,Q19397347,Q16186228,2003-01,
Q5000692,member of the South Dakota House of Representatives,Q19360976,Q15713302,2003-01,2009-01
Q6232443,Rhode Island state senator,Q19397347,Q16146220,2003-01,
Q7151362,member of the Oregon House of Representatives,Q19360415,Q5462515,2003-01,2003-12
Q7320854,Rhode Island state senator,Q19397347,Q16114333,2003-01,2005-01
Q27063358,member of the Iowa House of Representatives,Q17486706,Q6196501,2003,2017-01-02
Q4759824,member of the State Senate of South Carolina,Q18676729,Q7366018,2003,
Q73197941,Secretary of State of Arkansas,Q17089716,Q5084757,2003,2011
Q7364427,member of the Illinois House of Representatives,Q17495450,Q5073172,2003,2013
Q6830157,member of the State Senate of Maine,Q18342769,Q16114487,2002-12-04,2006-12-06
Q5495639,member of the California State Assembly,Q18180908,Q6243830,2002-12-02,2008-11-30
Q5560484,member of the California State Assembly,Q18180908,Q5427670,2002-12-02,2008-11-30
Q30347170,member of the State Senate of Illinois,Q20058778,Q8017213,2002-11,2019-01
Q6396349,member of the Utah House of Representatives,Q18810381,Q16146633,2002-06-19,2006-12-31
Q6015205,member of the Hawaii House of Representatives,Q19319643,Q1391102,2002-05-30,2018-11-06
Q6819766,member of the State Senate of Iowa,Q18707052,Q4739736,2002-03-18,
Q4717308,member of the Connecticut House of Representatives,Q18763331,Q16213499,2002-01-30,2005-01-07
Q7791624,member of the State Senate of Maryland,Q20064926,Q6376281,2002-01-10,
Q16096859,member of the Virginia House of Delegates,Q20065408,Q6227200,2002-01-09,2013-08-16
Q63184331,member of the Virginia House of Delegates,Q20065408,Q5072876,2002-01-09,2006-01-11
Q6768437,member of the Indiana House of Representatives,Q18190880,Q6789186,2002-01-09,
Q27861840,member of the Indiana House of Representatives,Q18190880,Q27861828,2002,
Q5113449,member of the Pennsylvania House of Representatives,Q14616716,Q6764959,2002,2014
Q13562502,member of the State Senate of Virginia,Q18604340,Q2040270,2001-12-27,
Q6306643,member of the State Senate of Washington,Q20065405,Q6369764,2001-12-10,
Q6962724,ambassador to Slovenia,Q917559,Q15453080,2001-10-24,2004-09-17
Q5344260,ambassador to Morocco,Q1453250,Q3846857,2001-08-07,2003-08-22
Q13582563,ambassador to China,Q7889282,Q5127395,2001-07-23,2009-01-20
Q5423938,member of the Pennsylvania State Senate,Q18199902,Q5346394,2001-04-23,2015-01-02
Q164324,United States Trade Representative,Q27907212,Q312724,2001-02-07,2005-02-22
Q2274774,Solicitor General,Q2298067,Q807392,2001-01-20,2001-06-13
Q6124991,White House Press Secretary,Q2306431,Q1263856,2001-01-20,2003-07-15
Q6761165,White House Deputy Chief of Staff,Q7994871,Q649653,2001-01-20,2003-06-06
Q13562508,member of the Washington House of Representatives,Q17598395,Q7407671,2001-01-08,2017-01-09
Q23022380,member of the Georgia State Senate,Q20065663,Q6174580,2001-01-08,
Q7495201,member of the State Senate of Kansas,Q19617175,Q5234633,2001-01-08,
Q5524999,member of the State Senate of Wisconsin,Q17602055,Q5228911,2001-01-03,
Q6120264,Ohio state representative,Q17502533,Q7815065,2001-01-03,2008-12-31
Q6196936,Ohio state representative,Q17502533,Q7702134,2001-01-03,2002-12-31
Q6270564,Ohio state representative,Q17502533,Q7804234,2001-01-03,2006-12-31
Q7407162,Ohio state representative,Q17502533,Q465887,2001-01-03,2004-12-31
Q47460746,member of the South Dakota House of Representatives,Q19360976,Q47460409,2001-01-02,2003-01
Q1631743,member of the State Senate of Utah,Q20065565,Q5195354,2001-01-01,
Q44894438,Member of the North Carolina Senate,Q19727887,Q7183483,2001-01-01,2003-01-01
Q5301955,member of the Tennessee House of Representatives,Q18538054,Q16117386,2001-01-01,2017-01-01
Q74347153,member of the Michigan House of Representatives,Q18654736,Q5607720,2001-01-01,2006-03-16
Q21453563,Deputy Secretary of Commerce,Q7889749,Q1276376,2001,2003
Q7368281,Lieutenant Governor of North Dakota,Q17059070,Q770393,2000-12-15,2010-12-07
Q60694635,member of the State Senate of Virginia,Q18604340,Q5489292,2000-12-05,
Q352953,member of the State Senate of California,Q19690441,Q2277788,2000-12-04,2008-12-01
Q5053032,member of the State Senate of California,Q19690441,Q535887,2000-12-04,2008-12-01
Q20711047,member of the State Senate of Indiana,Q19362907,Q7273853,2000-11-08,
Q17019594,member of the Florida House of Representatives,Q18342844,Q4661833,2000-11-07,2008-11-04
Q5536136,member of the Florida House of Representatives,Q18342844,Q5258585,2000-11-07,2007-06-26
Q6766328,member of the Florida House of Representatives,Q18342844,Q16150298,2000-11-07,2008-11-04
